E,F,G,H,I,J,K
324779,2,1,3,3,37,925739
21113,1,1,0,0,49,925740
374355,1,1,3,3,23,925741
349189,1,1,3,3,50,925742
297539,2,2,0,0,52,925743
275355,2,2,0,0,22,925744
430344,1,1,0,0,49,925745
205628,2,1,0,0,40,925746
33311,2,2,2,2,68,925747
293485,1,1,2,2,23,925748
374675,1,1,2,2,24,925749
3274,2,2,3,3,22,925750
255323,2,2,0,0,23,925751
318385,2,2,0,0,80,925752
283647,1,1,3,3,25,925753
260286,2,2,0,0,42,925754
111549,0,0,3,3,25,925755
106212,1,1,3,3,23,925756
207849,1,1,0,0,25,925757
333531,2,2,3,3,22,925758
4005,2,2,3,3,22,925759
389143,2,1,2,2,25,925760
446564,1,1,2,2,24,925761
340642,2,2,3,3,22,925762
323217,2,2,3,3,24,925763
21292,1,1,0,0,29,925764
43824,2,2,0,0,60,925765
132171,2,2,2,2,24,925766
258202,2,1,2,2,31,925767
135609,1,1,0,0,23,925768
355379,1,1,3,3,27,925769
257996,1,1,2,2,24,925770
169860,1,1,3,3,24,925771
9567,2,2,3,3,63,925772
9567,2,2,3,3,63,925773
270486,2,2,0,0,44,925774
188838,1,1,0,0,24,925775
189359,2,2,2,2,57,925776
227950,2,1,3,3,31,925777
259651,2,2,0,0,34,925778
121530,2,2,2,2,33,925779
259880,2,1,0,0,22,925780
44938,1,1,2,2,26,925781
357213,1,1,3,3,51,925782
151456,1,1,2,2,64,925783
383474,1,1,0,0,24,925784
337416,1,1,3,3,26,925785
121894,1,1,0,0,70,925786
257948,2,1,3,3,25,925787
87964,1,1,2,2,26,925788
440929,2,1,0,0,29,925789
396316,1,1,2,2,26,925790
327266,2,1,0,0,59,925791
108567,2,2,2,2,28,925792
38599,2,2,2,2,75,925793
63598,2,2,3,3,31,925794
404332,2,2,3,3,23,925795
466046,1,1,2,2,45,925796
106205,1,1,0,0,34,925797
106205,2,2,2,2,59,925798
114079,2,2,3,3,22,925799
145953,2,2,3,3,23,925800
456005,2,1,2,2,59,925801
78543,2,2,0,0,51,925802
358023,1,1,3,3,22,925803
82248,2,2,2,2,26,925804
375030,1,1,2,2,26,925805
312431,2,2,3,3,24,925806
42056,1,1,3,3,22,925807
64259,2,2,3,3,22,925808
59400,2,2,2,2,53,925809
466046,2,1,2,2,47,925810
203796,2,2,0,0,82,925811
459890,1,1,2,2,48,925812
207910,1,1,3,3,41,925813
33632,2,2,3,3,24,925814
325698,2,2,2,2,39,925815
79374,1,1,2,2,27,925816
79374,1,1,2,2,28,925817
465704,1,1,2,2,30,925818
144714,1,1,2,2,52,925819
33660,1,1,2,2,25,925820
340243,2,2,0,0,25,925821
95267,2,2,0,0,56,925822
82729,2,2,0,0,56,925823
163971,2,2,0,0,47,925824
14125,1,1,0,0,31,925825
207910,1,1,3,3,44,925826
16103,2,2,0,0,23,925827
415963,1,1,3,3,22,925828
237801,1,1,3,3,59,925829
214028,2,2,0,0,41,925830
181789,1,1,3,3,33,925831
432648,2,1,0,0,56,925832
453502,1,1,2,2,57,925833
43510,2,1,2,2,52,925834
418966,2,2,0,0,30,925835
116594,2,2,3,3,32,925836
116747,1,1,2,2,25,925837
255492,2,2,0,0,37,925838
146116,1,1,2,2,45,925839
188934,2,2,0,0,24,925840
337692,1,1,2,2,33,925841
451401,1,1,0,0,46,925842
248891,2,2,0,0,22,925843
346933,1,1,3,3,46,925844
261303,2,2,3,3,24,925845
33148,1,1,2,2,40,925846
184883,2,1,3,3,32,925847
202256,1,1,3,3,38,925848
213667,2,2,0,0,52,925849
237529,2,2,0,0,29,925850
44452,0,0,0,0,33,925851
53023,2,2,0,0,33,925852
143290,1,1,3,3,22,925853
245109,2,2,0,0,46,925854
125530,2,2,0,0,60,925855
125530,2,2,3,3,59,925856
280485,1,1,0,0,23,925857
71885,1,1,0,0,23,925858
160091,1,1,0,0,24,925859
464106,2,2,0,0,55,925860
126736,1,1,0,0,24,925861
346786,1,1,3,3,25,925862
392127,2,1,0,0,31,925863
188934,2,1,0,0,50,925864
357537,2,2,3,3,23,925865
256183,2,2,0,0,52,925866
240320,2,2,3,3,66,925867
344440,1,1,2,2,29,925868
47439,2,1,0,0,46,925869
460912,1,1,0,0,22,925870
356323,2,2,2,2,51,925871
65457,1,1,3,3,26,925872
459137,2,2,3,3,22,925873
93812,1,1,3,3,26,925874
157705,1,1,0,0,25,925875
176157,2,1,2,2,33,925876
442668,2,2,0,0,53,925877
75921,1,1,0,0,55,925878
432039,2,2,0,0,76,925879
158775,2,2,0,0,34,925880
257948,2,2,3,3,24,925881
351599,2,1,3,3,25,925882
62731,1,1,3,3,25,925883
108577,1,1,0,0,54,925884
269175,2,2,3,3,42,925885
246128,2,2,0,0,57,925886
458374,0,0,3,3,23,925887
143523,2,1,0,0,67,925888
292754,1,1,2,2,24,925889
284218,2,2,2,2,40,925890
231130,1,1,3,3,43,925891
324478,2,2,0,0,24,925892
74543,1,1,3,3,31,925893
346607,2,2,2,2,45,925894
253930,1,1,3,3,24,925895
58215,1,1,2,2,48,925896
375075,1,1,3,3,21,925897
438000,1,1,2,2,21,925898
353666,2,2,2,2,22,925899
153939,1,1,3,3,23,925900
81221,2,1,0,0,32,925901
92448,2,2,2,2,21,925902
321820,1,1,3,3,21,925903
189480,1,1,0,0,30,925904
377333,1,1,3,3,35,925905
138651,1,1,0,0,26,925906
405820,2,1,0,0,56,925907
369963,2,1,2,2,56,925908
97253,2,2,0,0,50,925909
82721,1,1,0,0,64,925910
123359,2,1,0,0,41,925911
296379,2,2,3,3,25,925912
96057,1,1,3,3,66,925913
110964,1,1,0,0,50,925914
331855,2,1,2,2,49,925915
313292,2,1,3,3,21,925916
137711,2,2,3,3,55,925917
24741,2,1,3,3,57,925918
24738,1,1,3,3,68,925919
98200,2,2,3,3,21,925920
372272,2,2,2,2,22,925921
440723,2,1,2,2,36,925922
454700,2,1,2,2,35,925923
454700,1,1,2,2,40,925924
377852,1,1,0,0,43,925925
409923,1,1,2,2,67,925926
331909,1,1,2,2,28,925927
34503,2,2,3,3,28,925928
440723,2,1,2,2,38,925929
440243,1,1,2,2,64,925930
109861,1,1,2,2,26,925931
369731,2,1,0,0,33,925932
224251,1,1,3,3,58,925933
40390,2,2,3,3,45,925934
40817,1,1,0,0,54,925935
80678,1,1,0,0,22,925936
301499,2,1,3,3,61,925937
87418,2,1,0,0,47,925938
318930,1,1,3,3,24,925939
413183,2,2,2,2,43,925940
260482,2,2,0,0,25,925941
418749,1,1,2,2,58,925942
97314,1,0,1,1,20,925943
316081,2,2,0,0,41,925944
417901,1,1,0,0,26,925945
460869,2,2,2,2,42,925946
228098,1,1,0,0,32,925947
408774,2,2,3,3,20,925948
299176,1,1,0,0,68,925949
34095,2,2,0,0,61,925950
10580,2,2,0,0,21,925951
70756,2,1,2,2,26,925952
125485,1,1,0,0,21,925953
276015,1,1,3,3,28,925954
129598,1,1,3,3,27,925955
54867,2,1,2,2,37,925956
54867,2,1,2,2,38,925957
380715,2,2,2,2,20,925958
416143,2,2,3,3,22,925959
95121,2,2,3,3,20,925960
181241,1,0,0,0,56,925961
209859,2,2,0,0,36,925962
380626,2,2,3,3,34,925963
298247,1,1,0,0,21,925964
379828,1,1,2,2,50,925965
456401,1,1,0,0,27,925966
8427,1,1,2,2,53,925967
408774,2,2,0,0,20,925968
236996,1,1,2,2,25,925969
251865,1,1,2,2,20,925970
226560,2,1,0,0,23,925971
34095,2,2,0,0,55,925972
344690,1,1,2,2,21,925973
323917,2,1,0,0,44,925974
105363,1,1,3,3,60,925975
461391,2,2,2,2,51,925976
457459,1,1,0,0,19,925977
282294,2,2,0,0,54,925978
354129,1,1,2,2,46,925979
461391,0,0,2,2,51,925980
384381,1,1,0,0,45,925981
439842,1,1,3,3,20,925982
292268,1,1,2,2,19,925983
406873,2,2,3,3,31,925984
66263,1,1,0,0,53,925985
451426,2,2,0,0,28,925986
43404,2,2,2,2,45,925987
276285,1,0,2,2,51,925988
266253,1,1,2,2,37,925989
32264,2,1,0,0,33,925990
401535,1,1,0,0,34,925991
372488,2,1,3,3,21,925992
144831,1,1,3,3,20,925993
202324,2,1,3,3,36,925994
391063,2,2,2,2,28,925995
356419,2,2,2,2,51,925996
305235,2,1,2,2,30,925997
1942,2,2,3,3,53,925998
435137,1,1,2,2,35,925999
100237,1,1,0,0,60,926000
97314,2,2,3,3,55,926001
400145,2,2,3,3,18,926002
151478,2,2,2,2,77,926003
456809,2,2,2,2,43,926004
121703,1,1,3,3,18,926005
322882,2,2,0,0,20,926006
313474,0,0,0,0,27,926007
336963,1,1,3,3,18,926008
184694,1,1,3,3,18,926009
115813,2,2,3,3,18,926010
118004,2,2,2,2,45,926011
96057,2,2,3,3,64,926012
326360,2,2,0,0,34,926013
352602,2,1,3,3,18,926014
51140,1,1,1,1,19,926015
265312,2,1,3,3,47,926016
450838,2,2,3,3,59,926017
290919,1,1,2,2,46,926018
164134,2,2,0,0,18,926019
270907,1,1,0,0,18,926020
126738,2,1,0,0,21,926021
382438,2,2,0,0,63,926022
56370,2,2,2,2,53,926023
136447,2,1,2,2,40,926024
368193,2,2,0,0,57,926025
316057,2,2,3,3,59,926026
336626,2,2,2,2,58,926027
41934,1,1,2,2,46,926028
86424,1,1,2,2,57,926029
308207,2,2,2,2,53,926030
285033,2,2,2,2,58,926031
195699,2,2,0,0,88,926032
195699,2,1,0,0,77,926033
353903,2,2,0,0,83,926034
452073,2,1,2,2,62,926035
62258,2,2,2,2,62,926036
175617,2,1,0,0,58,926037
195743,1,1,0,0,83,926038
460801,2,1,3,3,50,926039
196081,2,2,2,2,45,926040
464564,1,1,2,2,41,926041
143843,1,1,0,0,37,926042
10657,1,1,2,2,67,926043
377623,1,1,0,0,91,926044
80677,2,2,2,2,55,926045
425807,1,1,3,3,54,926046
360644,1,1,0,0,66,926047
218489,2,1,0,0,75,926048
84710,2,2,2,2,38,926049
115220,1,1,2,2,66,926050
452835,2,2,3,3,60,926051
38662,1,1,2,2,71,926052
220271,2,2,3,3,66,926053
34659,2,2,0,0,69,926054
381431,2,2,0,0,54,926055
264494,1,1,2,2,63,926056
154939,1,1,3,3,50,926057
41934,1,1,0,0,52,926058
41838,1,1,2,2,61,926059
396002,1,1,2,2,48,926060
317319,2,1,2,2,66,926061
431878,1,1,2,2,83,926062
248907,1,1,2,2,91,926063
66328,2,2,0,0,69,926064
306108,1,1,0,0,48,926065
184671,2,1,0,0,48,926066
40200,2,1,0,0,97,926067
125238,1,1,2,2,69,926068
134675,2,2,3,3,42,926069
442573,1,1,3,3,42,926070
225761,2,2,0,0,43,926071
195724,1,1,0,0,85,926072
255778,2,2,2,2,38,926073
34025,1,1,0,0,57,926074
298265,2,1,0,0,52,926075
15159,2,2,3,3,64,926076
9292,1,1,2,2,52,926077
47335,2,2,2,2,44,926078
373988,1,1,3,3,53,926079
243128,2,2,2,2,54,926080
382135,2,1,3,3,37,926081
324075,2,2,0,0,86,926082
264494,1,1,2,2,63,926083
325768,1,1,0,0,43,926084
79453,2,2,3,3,68,926085
79453,2,2,3,3,71,926086
132171,2,2,2,2,50,926087
239090,1,1,2,2,76,926088
239090,1,1,2,2,75,926089
308361,2,2,0,0,41,926090
72175,2,2,3,3,57,926091
89873,2,1,2,2,66,926092
122849,1,1,2,2,60,926093
104844,2,1,0,0,66,926094
211269,1,1,3,3,72,926095
455219,2,2,2,2,51,926096
72824,2,2,0,0,56,926097
153322,1,1,2,2,41,926098
120757,2,1,2,2,40,926099
158588,1,1,0,0,43,926100
94331,2,2,2,2,56,926101
199556,2,1,0,0,36,926102
10725,1,1,2,2,41,926103
247203,1,1,2,2,66,926104
394414,2,2,2,2,61,926105
353582,1,1,0,0,48,926106
278584,1,1,2,2,51,926107
333078,1,1,2,2,40,926108
41319,2,1,2,2,65,926109
331793,1,1,0,0,74,926110
331793,1,1,0,0,68,926111
209253,2,2,0,0,53,926112
62660,2,2,0,0,65,926113
62660,2,2,0,0,65,926114
302163,1,1,0,0,60,926115
347124,1,1,2,2,71,926116
158166,2,2,0,0,57,926117
26235,1,1,2,2,55,926118
281195,1,1,3,3,50,926119
93051,2,2,3,3,64,926120
386335,2,2,2,2,43,926121
282702,2,2,3,3,75,926122
344812,1,1,2,2,52,926123
172422,2,2,0,0,76,926124
251268,2,1,3,3,49,926125
97181,1,1,2,2,51,926126
411133,1,1,2,2,56,926127
264097,1,1,2,2,55,926128
132171,2,2,2,2,49,926129
159988,2,2,0,0,50,926130
215800,2,1,0,0,62,926131
216422,1,1,0,0,50,926132
176040,2,2,2,2,51,926133
197841,2,2,2,2,45,926134
308361,2,2,0,0,46,926135
56959,2,2,3,3,46,926136
174680,2,2,2,2,48,926137
394270,2,2,0,0,61,926138
394270,2,2,2,2,60,926139
1919,1,1,2,2,45,926140
457321,2,1,3,3,43,926141
129568,1,1,2,2,42,926142
257544,2,1,3,3,61,926143
224349,2,2,3,3,46,926144
431437,1,1,3,3,54,926145
455467,2,1,3,3,56,926146
125474,2,1,3,3,64,926147
265960,2,2,3,3,48,926148
11101,1,1,2,2,54,926149
465681,2,1,3,3,64,926150
146629,1,1,2,2,46,926151
237037,1,1,2,2,69,926152
41838,2,2,2,2,61,926153
340452,1,1,3,3,65,926154
458604,1,1,2,2,61,926155
251023,1,1,2,2,47,926156
88966,1,1,2,2,54,926157
144970,2,2,0,0,55,926158
31024,2,2,2,2,65,926159
239293,1,1,2,2,72,926160
408863,1,1,2,2,65,926161
408863,1,1,2,2,67,926162
323224,2,1,2,2,75,926163
413698,1,1,0,0,41,926164
373740,2,1,3,3,79,926165
172422,2,1,3,3,53,926166
49270,1,1,2,2,50,926167
134517,2,2,2,2,50,926168
111251,2,2,0,0,61,926169
20513,2,1,0,0,46,926170
107748,1,1,3,3,59,926171
9449,2,1,0,0,48,926172
398598,2,2,3,3,52,926173
316188,2,2,3,3,61,926174
256680,1,1,2,2,58,926175
175617,2,1,0,0,57,926176
347326,2,2,3,3,60,926177
266532,2,2,2,2,46,926178
151445,1,1,3,3,71,926179
447045,1,1,0,0,40,926180
357550,1,1,0,0,74,926181
358107,2,2,0,0,60,926182
35716,2,2,2,2,65,926183
162250,2,2,2,2,45,926184
66006,2,2,0,0,51,926185
40133,1,1,2,2,50,926186
238050,2,2,0,0,41,926187
366766,1,1,3,3,37,926188
337627,1,1,2,2,51,926189
430679,2,1,3,3,79,926190
117430,2,1,3,3,77,926191
318666,2,2,0,0,43,926192
70334,1,1,2,2,49,926193
32461,1,1,2,2,53,926194
32461,1,1,2,2,54,926195
358060,1,1,0,0,52,926196
317319,1,1,2,2,58,926197
317114,2,2,2,2,87,926198
451829,2,1,0,0,47,926199
393497,1,1,2,2,49,926200
218034,2,1,0,0,54,926201
413480,2,1,2,2,67,926202
246242,2,1,3,3,43,926203
246242,1,1,2,2,43,926204
422657,1,1,2,2,49,926205
359029,2,2,2,2,40,926206
31024,2,2,2,2,62,926207
178782,2,2,2,2,70,926208
48999,1,1,2,2,67,926209
319940,2,2,0,0,43,926210
67244,1,1,2,2,53,926211
440623,2,2,2,2,52,926212
331582,1,1,0,0,78,926213
360123,1,1,2,2,44,926214
49919,2,1,3,3,71,926215
387512,1,1,2,2,54,926216
363836,2,2,0,0,58,926217
168687,1,1,0,0,54,926218
35716,2,2,2,2,59,926219
34905,2,2,2,2,65,926220
326657,2,2,3,3,50,926221
65359,2,2,3,3,63,926222
373119,2,2,0,0,49,926223
264646,2,2,3,3,63,926224
409923,1,1,2,2,54,926225
442572,2,2,3,3,43,926226
268637,1,1,0,0,43,926227
109230,2,2,2,2,41,926228
88470,2,2,2,2,51,926229
228706,2,2,2,2,31,926230
284282,1,1,2,2,72,926231
221463,1,1,0,0,53,926232
374007,2,2,2,2,67,926233
357604,1,1,0,0,77,926234
319483,2,2,3,3,51,926235
233680,1,1,0,0,51,926236
312873,2,1,2,2,63,926237
38682,2,2,0,0,46,926238
456850,2,2,2,2,61,926239
205407,2,1,2,2,67,926240
172454,1,1,0,0,48,926241
319940,2,1,3,3,47,926242
130732,1,1,2,2,41,926243
459024,1,1,3,3,51,926244
410394,2,1,2,2,55,926245
399823,2,1,2,2,54,926246
422521,1,1,2,2,48,926247
226302,1,1,3,3,63,926248
389912,1,1,2,2,56,926249
64259,1,1,0,0,57,926250
78819,2,2,0,0,66,926251
297521,2,2,0,0,65,926252
297521,2,2,0,0,48,926253
62969,1,1,0,0,72,926254
176144,1,1,2,2,40,926255
451829,1,1,3,3,50,926256
47232,2,2,2,2,90,926257
195727,1,1,2,2,77,926258
283945,2,1,2,2,60,926259
195720,1,1,2,2,67,926260
337627,1,1,2,2,76,926261
421603,2,2,0,0,76,926262
421603,1,1,0,0,65,926263
176040,2,2,2,2,51,926264
246247,1,1,0,0,64,926265
348250,2,1,2,2,92,926266
79888,2,1,2,2,47,926267
383380,2,1,0,0,59,926268
313140,2,2,3,3,56,926269
141928,1,1,0,0,49,926270
147354,2,2,2,2,51,926271
266035,1,1,2,2,48,926272
49919,2,2,3,3,71,926273
87006,2,2,3,3,36,926274
240882,1,1,3,3,49,926275
359208,1,1,2,2,66,926276
46536,1,1,3,3,38,926277
360779,2,2,2,2,54,926278
347016,2,2,0,0,50,926279
287164,2,1,2,2,59,926280
382898,1,1,2,2,47,926281
197095,2,1,3,3,66,926282
148145,2,2,3,3,65,926283
329979,1,1,2,2,36,926284
282893,1,1,2,2,37,926285
13682,1,1,0,0,42,926286
374226,2,1,3,3,55,926287
282613,2,2,2,2,85,926288
199781,1,1,0,0,53,926289
173416,1,1,2,2,46,926290
350129,2,2,2,2,36,926291
283945,2,2,3,3,64,926292
244138,1,1,2,2,55,926293
285345,1,1,2,2,54,926294
198880,2,2,2,2,47,926295
311148,2,2,0,0,45,926296
261615,1,1,2,2,45,926297
80762,1,1,3,3,58,926298
61558,1,1,0,0,75,926299
155599,2,2,2,2,50,926300
82721,2,2,0,0,52,926301
43807,1,1,2,2,64,926302
156896,1,1,3,3,59,926303
330330,1,1,2,2,51,926304
50984,2,1,2,2,53,926305
75119,2,2,0,0,45,926306
57796,2,2,3,3,66,926307
179405,2,1,2,2,46,926308
47606,1,1,0,0,43,926309
11082,1,1,0,0,74,926310
16755,1,1,2,2,51,926311
251750,1,1,2,2,48,926312
116586,1,1,2,2,53,926313
418616,1,1,2,2,53,926314
254545,2,1,0,0,48,926315
106350,2,1,2,2,39,926316
144140,1,1,2,2,45,926317
334436,1,1,2,2,47,926318
435552,2,1,0,0,49,926319
34905,2,2,0,0,60,926320
138902,2,1,3,3,39,926321
152710,1,1,3,3,59,926322
163009,2,1,0,0,54,926323
354332,2,2,2,2,40,926324
399781,2,2,0,0,40,926325
41319,1,1,2,2,69,926326
232014,2,2,2,2,65,926327
91588,2,2,2,2,51,926328
69776,1,1,3,3,52,926329
293787,1,1,3,3,68,926330
374104,1,1,2,2,39,926331
118337,2,1,2,2,44,926332
214481,1,1,2,2,64,926333
88966,1,1,3,3,52,926334
17003,2,1,2,2,38,926335
59816,1,1,0,0,54,926336
13086,2,2,0,0,48,926337
126039,1,1,2,2,52,926338
219785,1,1,0,0,69,926339
411377,1,1,3,3,54,926340
403173,1,1,2,2,56,926341
62607,2,2,2,2,51,926342
172159,2,1,2,2,46,926343
147646,2,2,0,0,74,926344
147646,2,2,0,0,63,926345
457956,1,1,3,3,62,926346
64995,1,1,2,2,38,926347
275116,2,2,2,2,53,926348
410166,1,1,2,2,41,926349
461753,2,2,2,2,54,926350
55697,2,1,2,2,67,926351
248684,2,1,2,2,47,926352
142974,2,1,2,2,77,926353
251023,1,1,3,3,56,926354
257646,1,1,0,0,43,926355
404069,2,2,2,2,41,926356
30992,2,2,3,3,57,926357
393307,1,1,0,0,39,926358
314933,2,2,0,0,62,926359
85369,1,1,3,3,57,926360
134094,1,1,2,2,71,926361
134094,2,2,2,2,65,926362
360779,2,2,2,2,50,926363
357926,1,1,3,3,73,926364
436021,2,2,0,0,56,926365
393006,2,1,2,2,61,926366
337889,2,2,2,2,46,926367
24085,1,1,3,3,77,926368
24085,2,2,2,2,77,926369
395395,1,1,0,0,46,926370
433411,1,1,0,0,41,926371
134675,1,1,3,3,47,926372
204635,2,2,2,2,40,926373
148145,2,1,3,3,65,926374
9150,2,1,0,0,47,926375
149295,2,1,3,3,68,926376
390779,2,2,2,2,67,926377
197841,2,2,2,2,42,926378
198273,2,2,0,0,39,926379
168446,2,2,2,2,54,926380
426190,1,1,2,2,63,926381
93136,2,2,0,0,45,926382
238564,2,2,2,2,59,926383
416016,2,2,2,2,47,926384
446717,1,1,3,3,45,926385
390257,2,2,3,3,79,926386
95706,2,2,2,2,37,926387
189183,2,2,0,0,61,926388
443389,1,1,0,0,58,926389
321764,1,1,0,0,60,926390
241932,1,1,2,2,58,926391
213122,1,1,3,3,35,926392
371849,2,2,0,0,41,926393
158775,2,1,0,0,38,926394
296701,1,1,2,2,52,926395
247203,1,1,2,2,60,926396
228268,2,1,2,2,35,926397
60017,2,2,3,3,37,926398
245899,2,2,2,2,37,926399
104885,2,1,3,3,37,926400
142434,2,2,0,0,51,926401
220596,2,2,0,0,38,926402
247203,2,2,3,3,41,926403
237665,1,1,2,2,77,926404
94449,2,2,2,2,49,926405
22701,2,2,2,2,65,926406
420278,2,2,2,2,36,926407
30708,2,2,2,2,53,926408
435166,2,2,0,0,51,926409
413568,2,1,2,2,37,926410
360804,1,1,3,3,59,926411
322556,1,1,2,2,51,926412
115306,2,2,0,0,57,926413
186207,1,1,2,2,61,926414
212956,1,1,0,0,35,926415
26493,2,2,2,2,46,926416
287339,1,1,2,2,45,926417
125645,1,1,0,0,46,926418
466306,2,2,2,2,50,926419
359029,1,1,0,0,38,926420
82721,1,1,0,0,52,926421
62813,2,2,2,2,35,926422
417976,2,1,2,2,47,926423
236165,1,1,0,0,35,926424
193702,2,1,0,0,41,926425
95453,2,2,0,0,43,926426
173128,2,1,3,3,44,926427
36201,2,2,2,2,54,926428
416016,2,2,2,2,46,926429
158588,2,1,0,0,49,926430
113270,2,2,3,3,55,926431
156591,1,1,3,3,37,926432
252492,1,1,3,3,41,926433
34084,2,1,2,2,52,926434
9802,2,2,2,2,46,926435
35062,2,2,2,2,49,926436
281855,2,2,0,0,37,926437
463152,1,1,2,2,58,926438
165830,1,1,3,3,35,926439
313265,1,1,2,2,61,926440
345469,1,1,0,0,50,926441
323672,2,1,3,3,54,926442
106940,1,1,2,2,45,926443
91724,1,1,3,3,40,926444
311136,1,1,3,3,37,926445
311136,2,1,3,3,36,926446
315160,2,2,2,2,35,926447
280869,1,1,2,2,37,926448
451113,2,2,0,0,53,926449
194159,2,2,2,2,65,926450
352549,1,1,0,0,36,926451
211269,1,1,2,2,72,926452
448038,1,1,0,0,42,926453
105313,1,1,3,3,65,926454
125474,2,1,2,2,64,926455
244066,1,1,3,3,36,926456
395429,2,1,2,2,47,926457
409084,2,2,2,2,41,926458
338311,2,1,2,2,39,926459
82708,2,1,2,2,45,926460
70111,1,1,2,2,35,926461
206708,2,1,0,0,35,926462
216726,2,2,2,2,34,926463
78800,1,1,0,0,34,926464
346607,1,1,2,2,34,926465
40697,1,1,2,2,38,926466
190785,1,1,0,0,71,926467
356354,1,1,0,0,35,926468
316562,1,1,3,3,48,926469
65880,1,1,0,0,53,926470
65880,1,1,0,0,55,926471
312457,2,1,3,3,37,926472
233541,1,1,0,0,84,926473
442618,1,1,2,2,38,926474
268523,1,1,0,0,52,926475
346087,1,1,3,3,51,926476
35062,2,2,0,0,50,926477
410956,2,2,0,0,43,926478
13608,1,1,0,0,70,926479
22701,2,2,2,2,76,926480
334953,2,2,3,3,36,926481
41321,1,1,0,0,71,926482
364034,2,2,3,3,39,926483
454782,1,1,0,0,51,926484
364034,2,2,3,3,38,926485
313497,2,1,3,3,54,926486
341625,1,1,2,2,51,926487
273327,1,1,0,0,39,926488
285525,1,1,3,3,44,926489
454098,2,2,2,2,36,926490
227264,1,1,0,0,34,926491
81072,1,1,2,2,50,926492
180196,1,1,3,3,35,926493
424878,2,1,3,3,36,926494
425154,2,1,3,3,35,926495
67149,2,2,0,0,34,926496
280832,2,2,0,0,36,926497
153109,2,2,2,2,57,926498
189569,2,2,3,3,35,926499
310555,2,2,2,2,35,926500
70731,1,1,2,2,65,926501
435647,1,1,0,0,41,926502
258528,1,1,0,0,38,926503
128285,1,1,0,0,40,926504
405820,1,1,0,0,55,926505
97268,2,1,2,2,41,926506
97268,1,1,2,2,46,926507
414701,1,1,3,3,37,926508
76087,1,1,0,0,46,926509
360175,1,1,3,3,36,926510
200517,2,2,3,3,42,926511
178780,2,1,0,0,93,926512
238393,1,1,3,3,34,926513
436204,1,1,3,3,37,926514
383380,1,1,0,0,59,926515
383029,2,2,0,0,52,926516
158250,1,1,2,2,40,926517
73025,1,1,3,3,34,926518
92611,2,2,2,2,60,926519
347129,1,1,2,2,35,926520
271452,1,1,2,2,35,926521
393006,2,2,2,2,66,926522
247814,2,2,0,0,35,926523
152742,1,1,3,3,48,926524
328731,1,1,1,1,36,926525
218811,2,1,0,0,47,926526
171469,1,1,0,0,54,926527
213356,1,1,2,2,55,926528
44279,2,2,2,2,63,926529
408611,2,2,0,0,40,926530
147123,1,1,2,2,47,926531
242397,2,2,2,2,44,926532
382842,1,1,3,3,39,926533
408072,2,1,2,2,36,926534
223452,2,2,2,2,42,926535
157064,1,1,3,3,66,926536
68771,1,1,0,0,67,926537
273712,2,2,2,2,33,926538
7719,2,2,3,3,62,926539
7719,2,1,3,3,61,926540
246639,2,2,2,2,45,926541
69139,2,2,0,0,38,926542
253845,1,1,3,3,44,926543
448230,1,1,2,2,45,926544
78956,1,1,2,2,39,926545
408594,2,2,2,2,39,926546
331793,2,1,0,0,35,926547
453485,1,1,1,1,33,926548
273130,1,1,0,0,71,926549
58754,1,1,2,2,39,926550
63965,2,2,2,2,60,926551
62007,2,1,2,2,35,926552
259251,1,1,3,3,61,926553
107551,2,2,3,3,42,926554
411601,1,1,2,2,51,926555
316253,2,2,0,0,43,926556
227997,2,2,3,3,37,926557
62007,2,1,2,2,41,926558
453786,2,1,3,3,44,926559
372398,2,2,3,3,49,926560
315859,1,1,0,0,66,926561
437489,1,1,0,0,53,926562
224349,1,1,3,3,41,926563
387342,1,1,2,2,33,926564
31661,2,1,0,0,42,926565
123230,1,1,2,2,68,926566
79084,1,1,2,2,34,926567
67247,1,1,0,0,32,926568
432170,1,1,3,3,60,926569
92563,1,1,3,3,36,926570
318666,2,2,0,0,46,926571
156514,1,1,2,2,69,926572
111918,1,1,2,2,52,926573
394741,1,1,3,3,64,926574
27140,2,2,0,0,68,926575
317160,1,1,3,3,36,926576
452264,1,1,3,3,33,926577
345678,2,2,0,0,34,926578
112965,2,2,0,0,33,926579
223452,1,1,2,2,44,926580
280719,2,1,0,0,43,926581
115195,2,2,0,0,49,926582
121428,1,1,2,2,53,926583
347742,2,2,0,0,43,926584
197025,1,1,2,2,51,926585
93929,1,1,2,2,50,926586
29310,2,1,3,3,66,926587
96319,2,1,2,2,50,926588
165796,1,1,3,3,59,926589
357796,2,1,2,2,40,926590
243885,2,2,2,2,42,926591
165296,2,2,3,3,43,926592
386927,1,1,3,3,57,926593
251511,2,2,2,2,44,926594
181822,1,1,2,2,34,926595
386246,2,2,0,0,48,926596
153233,1,1,3,3,32,926597
208230,1,1,3,3,40,926598
143622,2,2,0,0,39,926599
399617,2,1,0,0,49,926600
409083,2,1,3,3,50,926601
122322,2,2,0,0,32,926602
156815,2,1,2,2,73,926603
423615,2,2,2,2,77,926604
441328,1,1,0,0,37,926605
83773,1,1,0,0,34,926606
346415,0,0,0,0,57,926607
444275,1,1,2,2,54,926608
313867,2,2,2,2,41,926609
244802,1,1,3,3,38,926610
1944,1,1,2,2,32,926611
95297,1,0,3,3,54,926612
