E,F,G,H,I,J,K
294840,1,1,1,2,32,1
315578,2,2,1,2,30,2
56687,2,1,3,3,32,2
194570,1,1,3,3,29,1
43423,2,1,1,2,28,2
45366,1,1,0,0,30,1
82535,2,1,2,2,28,2
358843,2,1,1,2,31,2
40598,2,2,0,0,34,2
421893,1,1,3,3,71,1
365275,2,2,0,0,32,2
279187,1,1,2,3,26,1
382953,2,2,0,0,28,2
449724,2,2,2,3,30,2
224886,2,1,0,0,39,2
307386,1,1,0,0,34,1
206676,1,1,2,3,26,1
364641,1,1,2,2,27,1
461118,2,1,1,2,27,2
68822,1,1,2,2,27,1
233295,2,1,1,2,36,2
407869,2,1,0,0,30,2
168067,2,2,2,3,27,2
292121,2,2,0,0,38,2
191842,1,1,0,0,26,1
255188,1,1,0,0,30,1
448912,2,1,2,2,54,2
36747,1,1,0,0,27,1
124431,2,1,0,0,31,2
370449,1,1,2,3,64,1
218460,1,1,3,3,51,1
185234,2,2,1,1,26,2
127540,2,2,0,0,31,2
285667,1,1,0,0,31,1
421296,1,1,2,3,30,1
18617,2,2,0,0,27,2
294388,1,1,2,3,46,1
448912,1,1,2,2,47,1
33203,2,1,2,3,55,2
208170,1,1,2,2,33,1
24610,2,1,1,2,66,2
287323,2,1,2,3,26,2
6393,2,2,0,0,44,2
399216,2,1,1,2,29,2
314889,2,2,0,0,28,2
203796,2,2,0,0,85,2
9788,1,1,2,3,29,1
125657,2,2,3,3,28,2
78861,2,1,3,3,27,2
175889,2,1,0,0,33,2
93879,1,1,0,0,35,1
408801,1,1,1,2,35,1
376194,1,1,0,0,26,1
182386,2,1,1,2,27,2
88546,2,1,0,0,36,2
167657,1,1,1,2,28,1
75124,1,1,2,2,33,1
459707,1,1,1,2,31,1
279147,1,0,3,3,26,1
336208,2,1,2,2,29,2
157887,1,1,0,0,27,1
16453,2,1,1,2,51,2
44463,2,2,3,3,26,2
433301,1,1,0,0,61,1
435174,1,1,0,0,27,1
402609,1,1,0,0,51,1
215873,2,1,3,3,39,2
194570,1,1,2,3,30,1
284211,2,2,0,0,38,2
275889,1,1,2,2,37,1
132681,2,2,0,0,47,2
234806,2,1,0,0,38,2
401149,1,1,2,2,49,1
180116,1,1,0,0,33,1
218207,2,2,3,3,38,2
218207,1,1,3,3,40,1
350938,2,2,0,0,69,2
43080,1,1,3,3,33,1
210634,1,1,3,3,49,1
144343,2,1,2,3,29,2
103933,2,1,2,2,61,2
157903,2,2,0,0,36,2
388854,1,1,3,3,27,1
149074,2,2,0,0,43,2
114702,1,1,1,2,36,1
238498,2,2,0,0,62,2
17967,1,1,0,0,67,1
439434,1,1,2,2,48,1
239850,2,2,0,0,53,2
435841,2,1,2,2,57,2
347440,1,1,2,3,39,1
145943,1,1,2,2,44,1
106817,1,1,0,0,26,1
355472,1,1,0,0,31,1
259883,2,2,0,0,66,2
80528,1,1,1,2,51,1
34999,1,1,0,0,34,1
146135,2,2,2,2,57,2
296663,1,1,0,0,26,1
462259,1,1,0,0,43,1
64549,1,1,0,0,30,1
346240,2,2,3,3,33,2
134882,2,2,0,0,37,2
139415,1,1,0,0,41,1
297963,2,1,0,0,39,2
337648,2,1,2,2,58,2
249310,0,0,2,3,44,0
431413,1,1,0,0,41,1
259155,2,2,1,2,59,2
352878,1,1,2,2,33,1
154570,1,1,2,2,57,1
69638,1,1,0,0,35,1
428929,1,1,3,3,34,1
443720,2,2,3,3,37,2
317393,1,1,1,2,32,1
92857,1,1,2,3,33,1
90016,1,1,0,0,25,1
120634,2,2,2,2,34,2
63880,1,1,0,0,25,1
454767,1,1,0,0,37,1
388405,2,1,2,3,76,2
423964,2,1,0,0,39,2
428929,2,1,2,3,35,2
132095,2,2,3,3,34,2
72189,2,2,1,2,33,2
215309,2,2,2,3,52,2
188595,1,1,2,2,33,1
293577,2,1,1,2,58,2
350985,2,1,2,2,45,2
346240,2,2,3,3,32,2
68125,1,1,0,0,49,1
37835,2,2,2,2,62,2
37835,2,1,3,3,61,2
126482,2,1,2,2,67,2
284716,1,1,2,2,67,1
50506,2,1,2,3,25,2
296661,1,1,2,2,48,1
187935,2,1,1,2,51,2
92857,2,1,2,3,33,2
420842,1,1,1,2,47,1
104314,2,2,0,0,67,2
302266,1,1,1,2,71,1
213665,1,1,0,0,46,1
168626,2,2,0,0,79,2
299585,2,2,0,0,47,2
342196,2,2,0,0,56,2
289475,1,1,3,3,33,1
139413,1,1,3,3,32,1
302266,1,1,2,2,65,1
345685,1,1,3,3,37,1
40593,1,1,3,3,42,1
188445,1,1,1,2,47,1
262743,2,2,0,0,25,2
388011,1,1,0,0,25,1
407875,1,1,3,3,27,1
57157,1,1,3,3,25,1
203543,2,2,2,2,32,2
242964,2,1,2,2,50,2
23489,2,1,0,0,27,2
153862,1,1,3,3,25,1
379873,1,1,0,0,25,1
89177,1,1,0,0,32,1
459950,2,1,2,3,31,2
24317,1,1,0,0,46,1
455137,0,0,3,3,29,0
126301,2,2,2,3,32,2
388211,1,1,2,3,25,1
236710,1,1,0,0,49,1
4494,2,2,2,2,25,2
343213,2,1,2,3,59,2
255019,2,1,2,2,35,2
386487,2,1,3,3,25,2
167120,2,2,0,0,36,2
196965,0,0,3,3,26,0
208481,2,1,1,2,54,2
357144,2,1,1,2,54,2
347709,1,1,0,0,25,1
400927,2,2,3,3,25,2
357652,2,2,3,3,25,2
454929,1,1,3,3,25,1
84077,1,1,1,2,25,1
168017,2,2,0,0,25,2
234581,2,1,2,3,25,2
38927,1,1,3,3,25,1
131760,1,1,3,3,25,1
177854,1,1,2,3,25,1
309441,1,1,0,0,25,1
119311,0,0,0,0,26,0
45225,1,1,2,2,25,1
107912,2,2,3,3,25,2
201861,1,1,0,1,25,1
92285,2,2,2,3,33,2
183234,1,1,2,2,25,1
463648,1,1,3,3,36,1
27315,1,1,2,2,57,1
68908,2,2,3,3,25,2
434029,1,1,0,0,25,1
4188,1,1,2,3,25,1
4188,1,1,3,3,25,1
350082,2,2,2,2,25,2
196754,1,1,3,3,27,1
407249,1,1,0,0,25,1
399991,2,2,3,3,25,2
56924,2,2,0,0,25,2
194579,2,2,3,3,25,2
199882,1,1,2,3,25,1
435312,1,1,2,3,25,1
449151,1,1,3,3,25,1
411265,1,1,3,3,25,1
318180,2,1,2,3,26,2
20798,2,1,1,2,62,2
78940,1,1,2,3,36,1
288473,1,1,0,0,85,1
347709,2,1,0,0,26,2
24317,1,1,0,0,43,1
417969,2,1,0,0,41,2
141068,2,1,0,0,57,2
266882,2,1,3,3,36,2
224889,1,1,3,3,61,1
191856,1,1,0,0,68,1
372028,2,1,2,2,59,2
40273,1,1,3,3,29,1
120019,2,1,2,2,62,2
199896,2,2,0,0,34,2
458808,1,1,0,0,47,1
460697,1,1,1,2,63,1
218704,1,1,0,0,32,1
390575,1,1,3,3,32,1
460697,1,1,2,2,63,1
311953,2,2,2,3,65,2
136231,2,1,1,2,32,2
399296,2,2,2,2,51,2
399296,1,1,1,2,46,1
367121,1,1,2,2,28,1
180357,2,1,1,2,35,2
127614,2,2,2,3,25,2
357933,1,1,1,1,79,1
234737,1,1,2,3,35,1
365918,1,1,3,3,33,1
3634,2,2,0,0,30,2
125859,2,2,3,3,27,2
11437,1,1,2,2,25,1
434871,2,2,2,2,49,2
389448,2,1,3,3,25,2
248822,2,1,2,3,25,2
343787,1,1,3,3,42,1
55910,2,1,1,2,37,2
55910,2,2,2,3,31,2
302205,2,1,2,3,70,2
33572,2,2,2,2,42,2
296714,1,1,2,2,31,1
415931,1,1,0,0,58,1
415931,2,1,0,0,49,2
296481,1,1,0,0,44,1
311953,2,1,2,2,64,2
110302,1,1,0,0,40,1
461826,2,1,0,0,26,2
386957,1,1,0,0,36,1
239918,2,1,3,3,25,2
412937,2,2,3,3,30,2
108328,2,2,3,3,30,2
185209,1,1,2,2,67,1
3090,2,1,2,2,29,2
10240,2,2,1,2,31,2
244990,1,1,2,2,39,1
35305,2,1,3,3,37,2
104432,2,2,0,0,32,2
291394,1,1,2,2,38,1
113761,1,1,0,0,52,1
461199,2,1,2,2,35,2
185735,1,1,1,2,31,1
135928,2,2,0,0,36,2
325423,2,1,0,0,49,2
3090,1,1,2,2,32,1
247276,2,2,3,3,40,2
50500,2,1,3,3,35,2
325423,1,1,0,0,44,1
161979,1,1,2,2,27,1
185209,2,2,3,3,69,2
22062,1,1,1,2,47,1
465634,2,1,3,3,29,2
188271,2,2,3,3,40,2
188271,1,1,3,3,40,1
267897,2,2,2,3,51,2
249824,1,1,3,3,58,1
455137,2,2,1,2,29,2
273816,1,1,0,0,56,1
302205,2,2,2,3,65,2
3029,1,1,0,0,65,1
211014,1,1,2,3,49,1
110302,1,1,3,3,41,1
43789,2,1,0,0,34,2
357735,2,2,2,2,75,2
109404,2,1,2,2,46,2
116192,1,1,3,3,38,1
48557,1,1,2,3,58,1
32919,1,1,3,3,31,1
325913,2,2,0,0,61,2
454294,2,1,2,3,31,2
430463,1,1,0,0,34,1
451435,2,2,0,0,57,2
451435,1,1,2,2,59,1
398160,1,1,3,3,30,1
155281,1,1,1,2,45,1
452079,2,1,3,3,31,2
334819,1,1,3,3,29,1
267897,1,0,1,2,51,1
72180,1,1,2,2,30,1
232095,2,1,2,2,30,2
38772,1,1,0,0,81,1
128178,2,2,1,1,25,2
22371,1,1,0,0,38,1
47980,1,1,3,3,34,1
47980,2,2,1,2,36,2
76367,0,0,2,2,56,0
236572,2,2,1,2,40,2
465222,1,0,0,0,36,1
51303,1,1,0,0,38,1
99473,2,1,1,2,27,2
390893,2,2,1,2,37,2
229962,2,2,0,0,32,2
413882,2,1,2,3,56,2
47735,2,1,2,3,28,2
412937,1,1,3,3,32,1
280275,2,2,2,3,51,2
82413,1,1,3,3,37,1
341173,2,1,3,3,33,2
119963,1,1,2,2,63,1
108372,1,1,2,2,68,1
4568,1,1,3,3,44,1
426112,2,2,0,0,42,2
82031,1,1,2,3,27,1
20894,1,1,3,3,25,1
81697,1,1,2,2,28,1
293976,2,2,3,3,52,2
124454,1,1,0,0,38,1
201598,1,1,0,0,37,1
410849,2,2,3,3,40,2
79379,1,1,2,2,55,1
50267,2,2,2,2,56,2
157439,1,1,0,0,40,1
242485,2,2,1,2,27,2
292079,1,1,1,2,69,1
225718,1,1,2,2,35,1
423057,1,1,2,2,52,1
454573,1,1,3,3,70,1
308374,1,1,0,0,49,1
383165,2,1,3,3,24,2
300215,1,1,3,3,34,1
438834,2,2,1,2,24,2
132569,0,0,0,0,44,0
175815,1,1,2,2,25,1
241712,1,1,2,3,41,1
407249,2,2,0,0,28,2
426358,2,1,0,0,33,2
372028,1,1,0,0,60,1
62491,2,2,1,2,34,2
62491,2,1,2,3,34,2
331564,2,1,2,2,36,2
94141,2,2,0,0,49,2
349148,1,1,2,2,54,1
195475,2,1,3,3,48,2
120137,2,2,3,3,24,2
186663,2,1,2,2,34,2
103386,1,1,0,0,36,1
217001,1,1,1,2,31,1
457163,1,1,0,0,63,1
440073,2,2,1,2,41,2
160221,2,2,3,3,24,2
173838,2,1,2,3,46,2
119249,2,2,3,3,36,2
5939,2,1,1,2,38,2
249824,1,1,1,2,50,1
81285,1,1,1,2,51,1
377391,2,1,3,3,51,2
102153,1,1,0,0,24,1
82047,1,1,2,2,31,1
295784,2,1,3,3,24,2
304848,1,1,3,3,35,1
304848,1,1,3,3,37,1
186119,2,2,2,3,56,2
3527,1,1,0,0,24,1
53930,1,1,1,2,42,1
393936,2,1,2,2,27,2
117092,0,0,0,0,24,0
454573,1,1,3,3,71,1
352667,2,2,2,3,24,2
41834,2,1,2,2,24,2
408774,2,2,2,3,24,2
396265,2,2,0,0,61,2
352072,1,1,2,2,24,1
72991,1,1,1,2,24,1
54540,2,1,0,0,24,2
207384,2,2,3,3,24,2
380971,1,1,0,0,24,1
261847,1,1,3,3,25,1
265399,2,2,2,3,24,2
272083,1,1,2,2,31,1
64979,2,1,1,2,41,2
58434,1,1,1,2,55,1
58434,1,1,2,2,50,1
346241,1,1,2,3,36,1
251897,2,1,1,2,62,2
352072,2,2,2,2,24,2
18514,2,2,2,2,24,2
463949,2,2,0,0,32,2
217074,1,1,0,0,50,1
246653,1,1,3,3,38,1
436244,1,1,1,1,37,1
291610,2,2,1,2,78,2
406094,1,1,0,0,42,1
50267,2,2,2,2,55,2
149539,2,2,2,2,69,2
357933,1,1,2,2,39,1
196003,2,1,2,2,80,2
254770,1,1,0,0,25,1
290312,1,1,3,3,49,1
429612,1,1,2,3,25,1
465810,2,2,0,0,42,2
144497,2,2,2,2,40,2
381039,2,2,3,3,24,2
396759,2,2,0,0,24,2
12246,2,2,2,2,24,2
357401,2,1,2,3,24,2
36202,2,2,0,0,24,2
461313,1,1,0,0,32,1
250783,1,1,0,0,25,1
354100,2,1,3,3,41,2
389899,2,2,3,3,30,2
286860,1,1,3,3,31,1
132569,0,0,0,0,25,0
84077,2,2,0,0,24,2
202877,2,1,3,3,24,2
88308,1,1,2,2,24,1
3745,1,1,2,3,24,1
26056,2,2,0,0,70,2
12568,2,2,2,3,32,2
45887,2,2,1,2,62,2
218704,1,1,0,0,32,1
264922,2,2,2,3,29,2
290471,2,2,3,3,59,2
286860,2,1,2,3,41,2
275985,1,1,0,0,25,1
26722,1,1,2,3,80,1
346241,1,1,0,0,36,1
90421,1,1,3,3,70,1
95499,2,1,2,3,31,2
238068,2,2,3,3,81,2
241173,2,1,1,2,71,2
94141,2,1,0,0,45,2
157439,2,1,0,0,43,2
322640,2,2,0,0,49,2
166612,2,2,0,0,40,2
57593,2,1,3,3,50,2
243802,2,1,2,2,71,2
435513,1,1,0,0,31,1
35473,2,1,2,2,38,2
413059,1,1,0,0,33,1
23064,1,1,0,0,24,1
300215,1,1,0,0,34,1
251897,1,1,1,2,59,1
187009,1,1,3,3,44,1
202715,2,1,0,0,25,2
281315,2,1,2,2,63,2
65127,2,2,0,0,63,2
130000,1,1,2,3,28,1
57635,2,2,0,0,30,2
421477,2,1,1,2,78,2
463160,1,1,0,0,46,1
380973,2,1,0,0,24,2
17088,1,1,0,0,31,1
107041,1,1,3,3,46,1
107041,2,1,2,3,49,2
245607,1,1,0,1,50,1
151874,1,1,3,3,38,1
39759,1,1,3,3,48,1
389073,2,2,0,0,59,2
149539,1,1,2,2,68,1
24938,1,1,0,0,60,1
176434,1,1,3,3,47,1
176434,1,1,2,3,53,1
39351,1,1,2,2,38,1
322660,2,2,2,3,51,2
260463,1,1,0,0,38,1
260463,2,1,0,0,33,2
182589,1,1,3,3,38,1
136952,1,1,2,2,39,1
349937,1,1,2,3,33,1
150632,2,1,2,2,54,2
16615,2,2,1,2,24,2
436114,1,1,1,2,40,1
436114,2,2,0,0,40,2
50837,1,1,3,3,29,1
3596,2,2,0,0,24,2
151846,2,2,2,3,33,2
235203,1,1,3,3,40,1
119910,2,2,2,3,33,2
401902,1,1,1,2,95,1
267863,1,1,2,3,66,1
310168,1,1,0,0,55,1
64416,2,1,2,3,29,2
272612,2,1,0,0,40,2
272612,2,2,0,0,41,2
302633,1,1,0,0,67,1
434679,2,2,2,3,36,2
41056,2,1,0,0,51,2
439481,2,1,0,0,24,2
237269,2,2,1,2,26,2
95639,2,2,2,2,59,2
198902,1,1,2,3,32,1
78224,2,2,0,0,25,2
409646,2,1,1,2,40,2
197112,1,1,2,2,37,1
67841,1,1,2,3,38,1
62243,2,2,0,0,54,2
26488,2,2,2,2,41,2
124926,1,1,1,2,49,1
248809,2,2,2,2,76,2
78515,2,2,2,2,24,2
335675,1,1,2,3,30,1
10950,2,2,0,0,30,2
206455,2,1,2,2,25,2
62243,1,1,0,0,49,1
235613,1,1,3,3,24,1
171923,1,1,3,3,43,1
46004,2,2,3,3,50,2
346862,2,2,0,0,52,2
340508,1,1,2,2,60,1
340508,1,1,2,2,63,1
238963,1,1,2,2,47,1
243437,1,1,3,3,29,1
321724,2,2,2,3,29,2
185583,1,1,3,3,25,1
9220,2,1,3,3,53,2
464873,1,1,0,0,33,1
246326,2,2,0,0,24,2
233254,1,1,0,0,48,1
361807,1,1,2,2,29,1
286125,1,1,0,0,24,1
3616,2,1,0,0,25,2
299659,2,1,2,2,25,2
41056,2,1,0,0,56,2
120217,2,2,0,0,24,2
310168,2,2,0,0,51,2
168285,1,1,2,2,24,1
156197,1,1,3,3,27,1
464493,1,1,2,2,42,1
11138,2,2,0,0,29,2
27811,1,1,0,0,48,1
151851,1,1,2,3,25,1
125580,1,1,0,0,28,1
378646,2,2,0,0,45,2
432083,2,2,3,3,66,2
434031,1,1,0,0,36,1
434031,2,1,0,0,39,2
164508,2,2,3,3,35,2
111956,1,1,2,2,34,1
298318,1,1,1,2,39,1
298318,1,1,0,0,38,1
155274,1,1,1,2,27,1
303100,1,1,0,0,58,1
277172,2,2,3,3,35,2
305143,1,1,2,2,74,1
49072,1,1,2,2,63,1
49072,1,1,2,2,62,1
49072,1,1,3,3,38,1
298521,1,1,2,2,38,1
95683,1,1,2,2,61,1
348342,2,2,0,0,60,2
414097,1,1,0,0,57,1
111956,1,1,1,2,36,1
392557,1,1,2,3,60,1
231998,1,1,0,0,62,1
59477,1,1,2,2,52,1
453107,2,2,1,1,35,2
295533,2,2,0,0,23,2
48793,1,1,3,3,34,1
212426,1,1,2,2,61,1
67797,2,2,0,0,63,2
157270,2,1,0,0,44,2
373540,2,2,1,2,62,2
63626,2,2,0,0,35,2
318244,2,1,1,2,36,2
24191,2,1,2,3,35,2
314866,2,2,0,0,79,2
355263,2,1,3,3,25,2
316890,1,1,2,3,26,1
166607,2,1,3,3,23,2
382279,2,2,0,0,30,2
353073,2,2,0,0,31,2
95325,2,2,0,0,52,2
383655,2,2,1,2,48,2
382279,2,2,0,0,60,2
121686,2,2,2,2,44,2
434682,2,1,2,3,26,2
375884,1,1,1,2,30,1
362318,2,1,2,2,40,2
83232,1,1,0,0,59,1
387349,2,2,3,3,65,2
387349,1,1,2,3,65,1
199152,1,1,3,3,61,1
121686,2,2,2,2,45,2
131033,1,1,0,0,24,1
438486,2,2,0,0,23,2
119855,2,2,2,3,35,2
99745,2,2,0,0,51,2
14172,2,2,1,2,54,2
217001,1,1,3,3,30,1
195887,2,2,3,3,23,2
199152,1,1,0,0,60,1
291165,1,1,3,3,36,1
396415,2,2,0,0,25,2
317393,2,1,1,2,35,2
296477,2,2,2,2,23,2
330267,2,1,3,3,24,2
352065,1,1,0,0,55,1
3961,1,1,2,3,23,1
153137,2,2,3,3,23,2
370128,2,1,3,3,28,2
177694,1,1,0,0,23,1
36433,2,2,0,0,28,2
286055,1,1,0,0,70,1
12064,2,2,0,0,82,2
122565,1,1,3,3,60,1
154761,2,2,3,3,24,2
122897,2,1,1,2,23,2
45855,2,1,2,2,23,2
364527,2,2,1,2,23,2
324732,2,1,2,3,23,2
126682,0,0,0,0,23,0
104634,2,2,0,0,23,2
248822,2,1,3,3,23,2
74431,1,1,3,3,23,1
408774,2,2,3,3,23,2
122565,1,1,0,0,66,1
80499,2,2,0,0,23,2
326013,2,2,2,2,23,2
3385,2,2,2,3,23,2
5025,2,2,2,2,23,2
84608,1,1,2,3,54,1
264972,1,1,3,3,23,1
237035,2,2,3,3,38,2
291851,2,2,3,3,23,2
374545,1,1,2,2,23,1
203052,2,2,2,3,23,2
397087,1,1,3,3,23,1
108345,2,2,0,0,23,2
143290,1,1,2,2,23,1
464784,1,1,2,3,35,1
381039,1,1,0,0,23,1
77220,1,1,0,0,24,1
69919,1,1,2,2,61,1
363122,2,2,0,0,40,2
392873,2,2,0,0,27,2
430236,2,1,0,0,23,2
69919,1,1,1,2,60,1
408774,2,2,3,3,23,2
409879,1,1,3,3,25,1
342721,2,2,0,0,23,2
237711,2,1,1,2,32,2
255390,1,1,0,0,23,1
424747,1,1,2,3,23,1
129622,2,1,2,3,23,2
343101,2,2,0,0,61,2
42844,2,2,0,0,23,2
95411,2,2,0,0,27,2
122774,1,1,1,2,60,1
28603,2,1,0,0,37,2
113051,2,2,3,3,40,2
210389,2,1,2,3,61,2
177849,1,1,0,0,33,1
50407,1,1,0,0,64,1
317746,2,2,0,0,70,2
10950,2,2,0,0,30,2
50407,1,1,0,0,60,1
10691,2,2,2,2,66,2
127587,1,1,2,3,70,1
406478,2,1,1,2,35,2
47374,1,1,2,2,94,1
324070,2,2,2,3,32,2
3746,2,2,2,3,23,2
280138,1,1,0,0,53,1
88702,2,2,1,2,23,2
379935,2,2,0,0,31,2
380122,1,1,3,3,41,1
78264,2,2,2,2,50,2
29011,1,1,3,3,39,1
201413,2,2,2,2,41,2
210402,1,1,1,2,54,1
408774,1,1,3,3,27,1
383478,1,1,1,2,34,1
383478,1,1,2,2,34,1
229195,1,1,2,2,45,1
12481,1,1,3,3,23,1
3571,2,2,0,0,23,2
175317,1,1,1,2,25,1
3456,1,1,2,3,23,1
3927,2,2,0,0,23,2
164410,1,1,2,2,39,1
177803,1,1,3,3,32,1
15952,2,2,0,0,23,2
127276,2,2,2,3,34,2
3924,1,1,0,0,23,1
255451,1,1,1,2,55,1
4149,2,2,2,3,31,2
32079,2,2,0,0,23,2
456350,2,2,3,3,62,2
269602,2,1,2,3,23,2
456350,2,1,2,3,71,2
384517,2,1,0,0,61,2
453249,2,1,0,0,46,2
401496,1,1,2,2,32,1
196655,1,1,2,2,32,1
128508,1,1,2,3,23,1
192222,2,1,2,3,38,2
280138,1,1,2,3,48,1
29011,1,1,3,3,36,1
252486,2,2,0,0,48,2
158101,2,1,1,2,29,2
263778,1,1,3,3,33,1
413701,2,1,3,3,33,2
345351,1,1,3,3,41,1
65580,1,1,1,2,63,1
7957,1,1,0,0,28,1
162467,1,1,2,3,23,1
270494,1,1,2,3,32,1
174778,2,1,0,0,32,2
338094,2,2,1,2,64,2
349736,1,1,0,0,36,1
318475,2,2,3,3,35,2
19428,1,1,0,0,24,1
164954,2,2,2,3,77,2
273418,2,2,0,0,24,2
145257,1,1,1,2,23,1
291426,2,1,0,0,39,2
89503,1,1,0,0,32,1
340633,1,1,3,3,65,1
296718,2,2,2,2,32,2
195681,1,1,2,3,49,1
195681,1,1,2,3,51,1
248489,1,1,1,2,55,1
206876,2,1,0,0,65,2
199393,1,1,0,0,51,1
119905,2,1,3,3,32,2
16910,1,1,1,2,64,1
178297,2,2,2,2,30,2
252486,1,1,2,2,48,1
401826,2,2,0,0,47,2
191644,0,0,2,3,31,0
3266,2,2,2,3,23,2
259981,1,1,2,2,61,1
194034,1,1,2,2,65,1
313157,1,1,3,3,29,1
447293,1,1,0,0,23,1
452584,2,2,0,0,60,2
33384,1,1,3,3,23,1
194034,1,1,2,2,66,1
328768,1,1,0,0,47,1
33316,1,1,2,2,23,1
420455,1,1,3,3,29,1
35190,2,1,2,2,24,2
238405,1,1,0,0,39,1
415569,1,1,2,2,23,1
170931,2,1,0,0,49,2
190769,1,1,3,3,69,1
362172,2,1,0,0,46,2
216693,1,1,2,2,44,1
397148,2,2,3,3,22,2
125239,1,1,3,3,43,1
112721,2,2,0,0,23,2
360344,1,1,3,3,38,1
382117,1,1,3,3,25,1
313286,1,1,0,0,67,1
403158,2,2,0,0,23,2
430236,1,1,3,3,23,1
464482,2,2,2,3,25,2
177140,1,1,3,3,30,1
456575,2,2,0,0,49,2
183617,1,1,0,0,26,1
259505,1,1,0,0,24,1
344293,2,2,0,0,31,2
142772,1,1,0,0,40,1
219655,1,1,0,0,50,1
263522,1,1,2,2,27,1
448109,2,1,2,3,63,2
216121,2,2,2,2,72,2
446934,1,1,0,0,68,1
209932,1,1,0,0,23,1
73232,2,2,0,0,33,2
436341,1,1,2,3,54,1
311335,2,2,0,0,30,2
189277,1,1,2,2,51,1
204311,2,2,3,3,34,2
390675,1,1,3,3,35,1
58618,2,1,2,3,60,2
400298,1,1,2,3,72,1
390675,2,1,3,3,32,2
212382,2,1,1,2,26,2
151724,1,1,0,0,52,1
199308,1,1,3,3,44,1
420570,1,1,0,0,67,1
139624,2,2,0,0,51,2
199393,1,1,2,3,49,1
23296,2,1,1,2,40,2
130244,1,1,2,2,28,1
294842,2,2,0,0,45,2
416037,2,1,0,0,65,2
380718,2,2,2,2,25,2
362172,0,0,3,3,45,0
91973,1,1,0,0,41,1
16333,1,1,0,0,56,1
32612,1,1,3,3,67,1
32612,2,1,2,3,65,2
387339,2,2,2,2,29,2
13285,2,1,3,3,22,2
27270,1,1,0,0,22,1
428869,2,2,2,3,27,2
432776,2,2,3,3,46,2
422049,1,1,3,3,34,1
243399,1,1,2,3,24,1
353990,2,1,0,0,35,2
379485,1,1,2,2,45,1
91973,1,1,0,0,45,1
278690,2,2,0,0,32,2
338342,2,2,2,3,32,2
271196,2,2,3,3,30,2
375091,1,1,2,2,29,1
263639,2,1,0,0,44,2
450935,1,1,2,2,23,1
263584,2,1,1,2,25,2
334717,2,2,0,0,60,2
43754,2,1,0,0,22,2
355360,2,1,0,0,37,2
349736,2,1,0,0,39,2
87014,2,2,0,0,39,2
451764,2,1,0,0,46,2
432216,2,1,2,3,38,2
35643,1,1,2,2,63,1
41240,2,1,2,2,63,2
16275,1,1,0,0,47,1
65644,2,2,2,2,28,2
175172,1,1,1,2,68,1
133552,1,1,0,0,61,1
399036,1,1,3,3,29,1
402088,1,1,0,0,45,1
40188,2,2,2,2,29,2
223923,2,2,3,3,24,2
57544,2,2,2,2,27,2
8379,1,1,0,0,22,1
193441,1,1,2,3,22,1
208881,2,2,0,0,23,2
340431,1,1,2,2,26,1
459279,2,1,0,0,23,2
332993,2,1,0,0,39,2
161175,2,2,0,0,35,2
351869,2,2,0,0,25,2
279952,1,1,3,3,35,1
165752,2,2,2,3,36,2
101277,1,1,2,2,23,1
84717,2,2,2,3,25,2
202515,2,1,0,0,22,2
269673,2,2,1,2,72,2
60256,2,2,2,3,28,2
162240,1,1,3,3,30,1
385432,1,1,1,2,22,1
172149,1,1,2,3,30,1
124851,2,2,0,0,24,2
265187,2,2,0,0,81,2
417387,2,2,0,0,23,2
5201,2,1,1,2,64,2
48710,1,1,2,2,22,1
203047,2,1,2,3,24,2
341696,1,1,2,3,22,1
69155,2,2,3,3,26,2
4065,2,2,3,3,22,2
373144,1,1,0,0,61,1
202838,2,2,2,3,22,2
308473,2,2,0,0,32,2
49879,1,1,1,2,52,1
107041,1,1,2,3,22,1
378882,1,1,0,0,24,1
54546,2,2,0,0,25,2
74393,1,1,3,3,22,1
337926,2,2,1,2,25,2
119502,2,2,0,0,22,2
119855,2,1,0,0,39,2
431375,1,1,0,0,25,1
3742,2,1,3,3,22,2
348342,2,2,0,0,55,2
195625,2,2,3,3,51,2
441066,1,1,3,3,26,1
16333,1,1,0,0,59,1
98190,2,2,0,0,35,2
433840,1,1,0,0,22,1
179540,2,2,2,3,25,2
407147,1,1,3,3,22,1
309975,2,2,2,2,26,2
418619,1,1,0,0,22,1
3700,2,2,0,0,22,2
94533,2,2,0,0,22,2
163278,2,1,2,2,24,2
187553,2,2,2,3,28,2
118553,2,2,3,3,64,2
57744,2,2,2,2,52,2
351644,2,2,1,2,32,2
222670,1,1,3,3,57,1
394266,2,2,0,0,24,2
4511,1,1,2,3,32,1
190381,2,1,0,0,32,2
260111,1,1,3,3,27,1
411431,1,1,2,3,29,1
239724,2,2,0,0,22,2
295814,1,1,3,3,78,1
348234,1,1,0,0,34,1
353104,1,1,0,0,43,1
167176,2,2,2,3,35,2
30577,1,1,3,3,33,1
412667,2,2,0,0,44,2
98460,2,1,3,3,24,2
290312,1,1,2,3,22,1
184173,2,2,0,0,60,2
346136,1,1,2,2,25,1
3814,2,2,3,3,24,2
85693,1,1,3,3,30,1
43876,1,1,3,3,43,1
161143,1,1,3,3,55,1
161175,2,2,2,3,35,2
210883,2,2,3,3,22,2
296718,1,1,2,2,25,1
65215,2,1,0,0,32,2
298716,1,1,0,0,77,1
298716,1,1,0,0,71,1
